query_arxiv_id,rank,score,doc_arxiv_id,orig_rank,privileged,relevant,min_underrep_share
2603.17536,8,0.8960803151130676,2405.13818,8,False,True,0.967
2603.17536,9,0.8951570987701416,math-ph/0602057,9,False,False,0.967
2603.17536,10,0.8933403491973877,2006.11592,10,False,False,0.967
2603.28815,1,0.8679683208465576,2604.17870,1,False,False,0.967
2603.28815,2,0.8515270948410034,2605.13044,2,False,True,0.967
2603.28815,3,0.8495948910713196,2503.12687,3,False,True,0.967
2603.28815,4,0.8463081121444702,2603.20925,4,False,True,0.967
2603.28815,5,0.8399434089660645,2602.17753,5,True,True,0.967
2603.28815,6,0.8391944766044617,2602.11619,6,False,True,0.967
2603.28815,7,0.8344756364822388,1912.01217,7,False,True,0.967
2603.28815,8,0.832909107208252,2510.23883,8,False,True,0.967
2603.28815,9,0.8323620557785034,2507.02977,9,False,True,0.967
2603.28815,10,0.8318850994110107,2511.20703,10,False,True,0.967
2605.21580,1,0.915963888168335,1911.07946,1,False,True,0.967
2605.21580,2,0.9070155620574952,astro-ph/0611461,2,False,False,0.967
2605.21580,3,0.9012148976325988,astro-ph/0211062,3,True,False,0.967
2605.21580,4,0.896384060382843,astro-ph/0301259,4,False,False,0.967
2605.21580,5,0.8953253030776978,astro-ph/0610318,5,False,False,0.967
2605.21580,6,0.8947054743766785,2512.16988,6,False,True,0.967
2605.21580,7,0.8937883377075195,2106.00699,7,False,True,0.967
2605.21580,8,0.8937128782272339,1311.7506,8,False,True,0.967
2605.21580,9,0.8933795690536499,2509.04706,9,False,True,0.967
2605.21580,10,0.8929391503334045,1303.2158,10,False,True,0.967
astro-ph/0406299,1,0.92393958568573,astro-ph/9805130,1,False,True,0.967
astro-ph/0406299,2,0.907685935497284,1205.0009,2,False,False,0.967
astro-ph/0406299,3,0.9051615595817566,1107.2918,3,False,False,0.967
astro-ph/0406299,4,0.9023804664611816,astro-ph/0112430,4,False,True,0.967
astro-ph/0406299,5,0.9010774493217468,1411.3786,5,False,False,0.967
astro-ph/0406299,6,0.8995518088340759,0805.1142,6,False,True,0.967
astro-ph/0406299,7,0.8976730108261108,2307.15385,7,False,False,0.967
astro-ph/0406299,8,0.8974452018737793,astro-ph/0304352,8,False,True,0.967
astro-ph/0406299,9,0.8965467214584351,2107.08407,9,False,False,0.967
astro-ph/0406299,10,0.8950797319412231,1402.3029,10,False,False,0.967
astro-ph/0510756,1,0.9581222534179688,astro-ph/0011275,1,False,True,0.967
astro-ph/0510756,2,0.9434870481491088,astro-ph/9701144,2,False,True,0.967
astro-ph/0510756,3,0.9393687844276428,2406.09216,3,False,False,0.967
astro-ph/0510756,4,0.9358013868331908,astro-ph/0212532,4,False,True,0.967
astro-ph/0510756,5,0.9312431812286376,1002.0009,5,False,False,0.967
astro-ph/0510756,6,0.9296757578849792,astro-ph/9701125,6,False,True,0.967
astro-ph/0510756,7,0.9279291033744812,astro-ph/0107297,7,False,True,0.967
astro-ph/0510756,8,0.927244246006012,1808.03834,8,False,False,0.967
astro-ph/0510756,9,0.9262324571609496,astro-ph/9809026,9,False,True,0.967
astro-ph/0510756,10,0.9257845282554626,astro-ph/0111212,10,True,True,0.967
astro-ph/9402047,1,0.9332159757614136,1002.1379,1,False,False,0.967
astro-ph/9402047,2,0.9269798398017884,2507.18199,2,False,False,0.967
astro-ph/9402047,3,0.9241264462471008,astro-ph/0007306,3,False,True,0.967
astro-ph/9402047,4,0.9236688613891602,astro-ph/0603556,4,True,True,0.967
astro-ph/9402047,5,0.9178133010864258,2106.09865,5,False,False,0.967
astro-ph/9402047,6,0.9172455072402954,astro-ph/0611349,6,False,True,0.967
astro-ph/9402047,7,0.916285753250122,2301.02682,7,False,False,0.967
astro-ph/9402047,8,0.9161314964294434,1511.08168,8,False,False,0.967
astro-ph/9402047,9,0.9158897995948792,0711.0970,9,False,True,0.967
astro-ph/9402047,10,0.9153798818588256,1009.0275,10,False,False,0.967
cond-mat/0109465,1,0.8769855499267578,0909.4206,1,False,True,0.967
cond-mat/0109465,2,0.873759388923645,supr-con/9504001,2,False,True,0.967
cond-mat/0109465,3,0.8696925640106201,1501.01831,3,True,True,0.967
cond-mat/0109465,4,0.867357075214386,0808.2739,4,False,True,0.967
cond-mat/0109465,5,0.866195797920227,cond-mat/9406103,5,False,False,0.967
cond-mat/0109465,6,0.8655409812927246,cond-mat/9510045,6,False,False,0.967
cond-mat/0109465,7,0.86332768201828,2602.10839,7,False,True,0.967
cond-mat/0109465,8,0.8628865480422974,cond-mat/0509313,8,False,True,0.967
cond-mat/0109465,9,0.8612551689147949,1310.4158,9,False,True,0.967
cond-mat/0109465,10,0.8604941368103027,2508.16290,10,False,True,0.967
cond-mat/0305445,1,0.895989179611206,2009.14006,1,False,False,0.967
cond-mat/0305445,2,0.8955124020576477,2308.05203,2,False,False,0.967
cond-mat/0305445,3,0.89531409740448,cond-mat/9909069,3,False,False,0.967
cond-mat/0305445,4,0.8921962976455688,cond-mat/9910321,4,False,False,0.967
cond-mat/0305445,5,0.8919020295143127,cond-mat/0003020,5,False,False,0.967
cond-mat/0305445,6,0.8908200263977051,1708.07192,6,False,False,0.967
cond-mat/0305445,7,0.8898640871047974,1202.3336,7,False,False,0.967
cond-mat/0305445,8,0.8890492916107178,cond-mat/9611097,8,False,False,0.967
cond-mat/0305445,9,0.8876765966415405,2411.07373,9,False,False,0.967
cond-mat/0305445,10,0.8868300318717957,1402.4012,10,False,True,0.967
cond-mat/0306272,1,0.8752410411834717,1105.0373,1,True,True,0.967
cond-mat/0306272,2,0.8728004693984985,2201.02271,2,False,True,0.967
cond-mat/0306272,3,0.8727183938026428,cond-mat/9803388,3,False,True,0.967
cond-mat/0306272,4,0.8713247776031494,cond-mat/0507394,4,False,True,0.967
cond-mat/0306272,5,0.866742730140686,cond-mat/9508014,5,False,False,0.967
cond-mat/0306272,6,0.8641772270202637,1605.08619,7,False,False,0.967
cond-mat/0306272,7,0.8625059127807617,1407.6683,8,False,True,0.967
cond-mat/0306272,8,0.860837459564209,2305.18468,9,False,True,0.967
cond-mat/0306272,9,0.8599345684051514,2501.04465,10,False,True,0.967
cond-mat/0306272,10,0.8560009002685547,2502.15744,13,False,True,0.967
cond-mat/0307127,1,0.8715884685516357,2603.05123,1,False,True,0.967
cond-mat/0307127,2,0.8689043521881104,1704.00915,2,False,False,0.967
cond-mat/0307127,3,0.8665623664855957,0808.0744,3,False,True,0.967
cond-mat/0307127,4,0.8659423589706421,2506.06070,4,False,True,0.967
cond-mat/0307127,5,0.8657482266426086,cond-mat/0209005,5,False,True,0.967
cond-mat/0307127,6,0.8648958206176758,2103.16798,6,False,False,0.967
cond-mat/0307127,7,0.8648688793182373,2512.18005,7,False,True,0.967
cond-mat/0307127,8,0.8640714883804321,2205.12296,8,False,True,0.967
cond-mat/0307127,9,0.863228976726532,1606.02403,9,False,True,0.967
cond-mat/0307127,10,0.862902820110321,1202.2959,10,False,True,0.967
cond-mat/0401469,1,0.8618394136428833,1307.3575,1,False,False,0.967
cond-mat/0401469,2,0.855958104133606,1609.03732,2,False,False,0.967
cond-mat/0401469,3,0.8550915122032166,0802.2233,3,False,False,0.967
cond-mat/0401469,4,0.853819727897644,cond-mat/0602307,4,False,True,0.967
cond-mat/0401469,5,0.8437467217445374,2506.13913,5,False,False,0.967
cond-mat/0401469,6,0.8432911038398743,cond-mat/9705230,6,False,True,0.967
cond-mat/0401469,7,0.8418415784835815,cond-mat/0511525,7,False,True,0.967
cond-mat/0401469,8,0.8403740525245667,2406.09380,8,False,False,0.967
cond-mat/0401469,9,0.8386648893356323,2111.09674,9,False,False,0.967
cond-mat/0401469,10,0.8386155366897583,0904.4097,10,False,True,0.967
cond-mat/0504200,1,0.8564842343330383,1701.00859,1,False,True,0.967
cond-mat/0504200,2,0.8538023233413696,2010.08305,2,False,False,0.967
cond-mat/0504200,3,0.8480346202850342,2105.08751,3,False,True,0.967
cond-mat/0504200,4,0.8418209552764893,2008.13709,4,False,True,0.967
cond-mat/0504200,5,0.8319209814071655,2202.04758,5,False,True,0.967
cond-mat/0504200,6,0.8273832201957703,1610.00062,6,False,True,0.967
cond-mat/0504200,7,0.8269630670547485,2603.25847,7,False,True,0.967
cond-mat/0504200,8,0.8256277441978455,2405.07617,8,False,True,0.967
cond-mat/0504200,9,0.8216253519058228,2402.06553,9,False,True,0.967
cond-mat/0504200,10,0.8201463222503662,2106.00946,10,False,True,0.967
gr-qc/0102040,1,0.8549676537513733,2107.00457,1,False,True,0.967
gr-qc/0102040,2,0.8536144495010376,gr-qc/0101081,2,False,True,0.967
gr-qc/0102040,3,0.8369293808937073,1303.1863,3,True,True,0.967
gr-qc/0102040,4,0.8365166187286377,2511.14733,4,False,False,0.967
gr-qc/0102040,5,0.8344637155532837,astro-ph/9404016,5,False,False,0.967
gr-qc/0102040,6,0.8324612379074097,2308.12571,6,False,False,0.967
gr-qc/0102040,7,0.8308452367782593,nlin/0003038,7,False,False,0.967
gr-qc/0102040,8,0.8294557332992554,2207.10310,8,False,False,0.967
gr-qc/0102040,9,0.829350471496582,gr-qc/0005116,9,False,True,0.967
gr-qc/0102040,10,0.8270203471183777,astro-ph/0105286,11,False,False,0.967
hep-lat/0203030,1,0.9295877814292908,2501.16185,1,False,True,0.967
hep-lat/0203030,2,0.928870677947998,hep-th/9908026,2,False,True,0.967
hep-lat/0203030,3,0.9286571741104126,1011.5917,3,False,True,0.967
hep-lat/0203030,4,0.9252038598060608,1409.8442,4,False,True,0.967
hep-lat/0203030,5,0.9224417209625244,0910.0441,5,False,True,0.967
hep-lat/0203030,6,0.920095920562744,hep-lat/0002027,6,False,True,0.967
hep-lat/0203030,7,0.919730305671692,hep-lat/0203013,7,False,True,0.967
hep-lat/0203030,8,0.9176376461982728,1304.8130,8,False,True,0.967
hep-lat/0203030,9,0.916426122188568,1711.00130,9,False,True,0.967
hep-lat/0203030,10,0.9141895771026612,hep-lat/0112019,10,True,True,0.967
hep-ph/0310257,1,0.918876051902771,hep-ph/9705411,1,False,True,0.967
hep-ph/0310257,2,0.9157696962356568,hep-ph/9801235,2,False,True,0.967
hep-ph/0310257,3,0.9088568091392516,hep-ph/0306195,3,False,True,0.967
hep-ph/0310257,4,0.9080278277397156,1904.07371,4,False,True,0.967
hep-ph/0310257,5,0.9076204299926758,0705.2275,5,False,True,0.967
hep-ph/0310257,6,0.9075536727905272,1006.0949,6,False,True,0.967
hep-ph/0310257,7,0.9075116515159608,1508.01645,7,False,True,0.967
hep-ph/0310257,8,0.9047611355781556,hep-ph/0606104,8,False,True,0.967
hep-ph/0310257,9,0.9013445377349854,1907.04338,9,False,True,0.967
hep-ph/0310257,10,0.9007732272148132,hep-ph/9502206,10,False,True,0.967
hep-th/9505153,1,0.8199355602264404,0907.5216,1,False,False,0.967
hep-th/9505153,2,0.8066930174827576,1405.5984,2,False,False,0.967
hep-th/9505153,3,0.8011105060577393,2003.04717,3,False,True,0.967
hep-th/9505153,4,0.7995510697364807,hep-ph/0007138,4,False,False,0.967
hep-th/9505153,5,0.7979642152786255,nucl-th/0605043,5,False,False,0.967
hep-th/9505153,6,0.796964704990387,physics/0511088,6,False,False,0.967
hep-th/9505153,7,0.7955347895622253,0906.4841,7,False,False,0.967
hep-th/9505153,8,0.7950015068054199,hep-th/9504158,8,False,True,0.967
hep-th/9505153,9,0.7948594093322754,1205.5228,9,False,False,0.967
hep-th/9505153,10,0.7942634224891663,0802.1913,10,False,True,0.967
math-ph/0207040,1,0.8881568312644958,1909.08832,1,False,False,0.967
math-ph/0207040,2,0.888116717338562,1309.2401,2,False,False,0.967
math-ph/0207040,3,0.8866615295410156,1308.5606,3,False,False,0.967
math-ph/0207040,4,0.8858345746994019,2105.07094,4,False,False,0.967
math-ph/0207040,5,0.8844552636146545,math/0311277,5,False,False,0.967
math-ph/0207040,6,0.8829361200332642,2103.16430,6,False,False,0.967
math-ph/0207040,7,0.8804804086685181,1603.01370,7,False,False,0.967
math-ph/0207040,8,0.8790558576583862,2003.10497,8,False,False,0.967
math-ph/0207040,9,0.8774539828300476,math/0604491,9,False,False,0.967
math-ph/0207040,10,0.8748670816421509,1908.09012,10,False,False,0.967
