query_arxiv_id,P@10,spd@10,tpr_top@10,tpr_non@10,fpr_top@10,fpr_non@10,tpr_gap@10,fpr_gap@10,n_relevant_top@10,n_relevant_non@10,P@100,spd@100,tpr_top@100,tpr_non@100,fpr_top@100,fpr_non@100,tpr_gap@100,fpr_gap@100,n_relevant_top@100,n_relevant_non@100
2410.13034,1.0,-0.0002063174400132043,0.0,0.0030349013657056147,0.0,0.0,-0.0030349013657056147,0.0,30,3295,0.95,-0.002063174400132043,0.0,0.028831562974203338,0.0,0.00011068313631735069,-0.028831562974203338,-0.00011068313631735069,30,3295
2501.05536,0.8,-0.0002063174400132043,0.0,0.006872852233676976,0.0,4.2278828876440124e-05,-0.006872852233676976,-4.2278828876440124e-05,8,1164,0.46,-0.002063174400132043,0.0,0.03951890034364261,0.0,0.0011415283796638834,-0.03951890034364261,-0.0011415283796638834,8,1164
2502.16753,0.2,-0.0002063174400132043,0.0,0.0024783147459727386,0.0,0.0001678486005622928,-0.0024783147459727386,-0.0001678486005622928,5,807,0.22,-0.00032986353480283733,0.0,0.027261462205700124,0.0016992353440951572,0.0015945617053417817,-0.027261462205700124,0.0001046736387533755,5,807
2502.20795,0.7,-0.0002063174400132043,0.0,0.003993154592127781,0.0,6.421782686873876e-05,-0.003993154592127781,-6.421782686873876e-05,20,1753,0.68,-0.00119651896746744,0.05,0.03822019395322305,0.0,0.0006849901532665468,0.011779806046776954,-0.0006849901532665468,20,1753
2503.16930,1.0,-0.0002063174400132043,0.0,0.0031877590054191903,0.0,0.0,-0.0031877590054191903,0.0,29,3137,0.96,-0.002063174400132043,0.0,0.030602486452024225,0.0,8.823788934968675e-05,-0.030602486452024225,-8.823788934968675e-05,29,3137
2505.15283,0.2,-0.0002063174400132043,0.0,0.00100150225338007,0.0,0.00017214666896195557,-0.00100150225338007,-0.00017214666896195557,19,1997,0.16,-0.00119651896746744,0.0,0.00801201802704056,0.0008598452278589854,0.0017860216904802893,-0.00801201802704056,-0.0009261764626213039,19,1997
2505.23969,0.0,-0.0002063174400132043,0.0,0.0,0.0,0.00020700933612105907,0.0,-0.00020700933612105907,4,162,0.04,-0.002063174400132043,0.0,0.024691358024691357,0.0,0.001987289626762167,-0.024691358024691357,-0.001987289626762167,4,162
2508.08818,0.1,-0.0002063174400132043,0.0,0.001639344262295082,0.0,0.00018805240393656366,-0.001639344262295082,-0.00018805240393656366,4,610,0.06,-0.002063174400132043,0.0,0.009836065573770493,0.0,0.0019641028855596648,-0.009836065573770493,-0.0019641028855596648,4,610
2509.24344,0.1,-0.0002063174400132043,0.0,0.002457002457002457,0.0,0.00018725812492197577,-0.002457002457002457,-0.00018725812492197577,3,407,0.02,-0.00032986353480283733,0.0,0.004914004914004914,0.0016963528413910093,0.001997419999167742,-0.004914004914004914,-0.00030106715777673257,3,407
2511.02535,0.7,-0.0002063174400132043,0.0,0.004166666666666667,0.0,6.411763448673833e-05,-0.004166666666666667,-6.411763448673833e-05,41,1680,0.44,0.0014034473305263688,0.024390243902439025,0.025595238095238095,0.0026292725679228747,0.0011327448759323772,-0.0012049941927990693,0.0014965276919904976,41,1680
2512.09874,0.8,0.0006603379926513987,0.02040816326530612,0.001221001221001221,0.0,4.6798951703481845e-05,0.0191871620443049,-4.6798951703481845e-05,49,5733,0.51,-0.00032986353480283733,0.02040816326530612,0.008721437292865864,0.00088261253309797,0.0011231748408835642,0.011686725972440257,-0.00024056230778559415,49,5733
2603.01074,0.9,-0.0002063174400132043,0.0,0.0028689831048772712,0.0,2.2059472337421688e-05,-0.0028689831048772712,-2.2059472337421688e-05,29,3137,0.91,-0.00119651896746744,0.034482758620689655,0.028689831048772714,0.0,0.0001985352510367952,0.005792927571916941,-0.0001985352510367952,29,3137
